id,informality,iterations,jobSeekingNumber,jobSimilarityHierarchy,jobsNumber,perceivedInformalityCoef,replication,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,unemployment,unemploymentShare,workPermitShare,workersNumber,openmole$experiment
99,0.5663801868050471,500,20,5.0,200,10.0,-2683282157738341139,10.0,5.0,proximity,0.21254980079681254,0.25,0.5,100,993
99,0.3098297831553075,500,20,5.0,200,10.0,1187354573032922287,10.0,5.0,proximity,0.19274900398406372,0.25,0.5,100,994
99,0.6551237832649078,500,20,5.0,200,10.0,-3428315325724011451,10.0,5.0,proximity,0.19394422310756973,0.25,0.5,100,997
99,0.7022672082083511,500,20,5.0,200,10.0,4052147712572569213,10.0,5.0,proximity,0.1815936254980081,0.25,0.5,100,996
99,0.467553351751832,500,20,5.0,200,10.0,6306543618313265165,10.0,5.0,proximity,0.20270916334661362,0.25,0.5,100,998
99,0.3143997588166124,500,20,5.0,200,10.0,6472102769586791360,10.0,5.0,proximity,0.20533864541832672,0.25,0.5,100,999
99,0.5100979631866809,500,20,5.0,200,10.0,4451729213551525286,10.0,5.0,proximity,0.20338645418326692,0.25,0.5,100,1000
99,0.5758848775778284,500,20,5.0,200,10.0,-4593568008076562125,10.0,5.0,proximity,0.2025498007968129,0.25,0.5,100,1001
100,0.577566686265845,500,20,1.0,200,-10.0,8331770584632199331,-10.0,1.0,proximity,0.732908366533864,0.75,0.5,100,1003
100,0.5934295776319788,500,20,1.0,200,-10.0,1676273458196519837,-10.0,1.0,proximity,0.7365737051792824,0.75,0.5,100,1004
100,0.602722732908098,500,20,1.0,200,-10.0,-2735041855614524471,-10.0,1.0,proximity,0.7337450199203188,0.75,0.5,100,1002
100,0.5666886874547673,500,20,1.0,200,-10.0,-4006763401851275067,-10.0,1.0,proximity,0.7356175298804777,0.75,0.5,100,1005
100,0.6037328703099241,500,20,1.0,200,-10.0,-6116147026288181797,-10.0,1.0,proximity,0.7310358565737045,0.75,0.5,100,1006
100,0.6205211772172954,500,20,1.0,200,-10.0,6804842970930872326,-10.0,1.0,proximity,0.731354581673306,0.75,0.5,100,1007
100,0.5615182320484701,500,20,1.0,200,-10.0,9141360267747792359,-10.0,1.0,proximity,0.7349003984063738,0.75,0.5,100,1008
100,0.6096087276053952,500,20,1.0,200,-10.0,-8253197792006085334,-10.0,1.0,proximity,0.7347808764940235,0.75,0.5,100,1009
100,0.9872537672508924,500,20,1.0,200,-10.0,-1186628223144058859,-10.0,1.0,proximity,0.7335856573705173,0.75,0.5,100,1011
100,0.5904855925535252,500,20,1.0,200,-10.0,-1843136140756361719,-10.0,1.0,proximity,0.7335856573705182,0.75,0.5,100,1010
101,0.599089849740434,500,20,1.0,200,-10.0,-8224723712498623335,-10.0,5.0,proximity,0.7361752988047808,0.75,0.5,100,1012
101,0.5491864625541387,500,20,1.0,200,-10.0,8352759867883215238,-10.0,5.0,proximity,0.7332669322709167,0.75,0.5,100,1014
101,0.40523763799106677,500,20,1.0,200,-10.0,-45080810734774648,-10.0,5.0,proximity,0.729203187250996,0.75,0.5,100,1013
101,0.4933342682121035,500,20,1.0,200,-10.0,-3665187112805929847,-10.0,5.0,proximity,0.7328685258964132,0.75,0.5,100,1015
101,0.45380704701307983,500,20,1.0,200,-10.0,-2227937950841188441,-10.0,5.0,proximity,0.7303187250996012,0.75,0.5,100,1016
101,0.6319468090000268,500,20,1.0,200,-10.0,-542596193584837771,-10.0,5.0,proximity,0.7357370517928287,0.75,0.5,100,1017
101,0.473491219542321,500,20,1.0,200,-10.0,-3064336105282580438,-10.0,5.0,proximity,0.7332669322709161,0.75,0.5,100,1018
101,0.6115217951052287,500,20,1.0,200,-10.0,-6696725008337979396,-10.0,5.0,proximity,0.7343426294820707,0.75,0.5,100,1019
101,0.5642861502032223,500,20,1.0,200,-10.0,-2776628906558801821,-10.0,5.0,proximity,0.7315139442231074,0.75,0.5,100,1020
101,0.6874694811074328,500,20,1.0,200,-10.0,7433894219224016850,-10.0,5.0,proximity,0.7363346613545817,0.75,0.5,100,1021
102,0.5084630477072001,500,20,1.0,200,-10.0,-3862557695348815005,-5.0,1.0,proximity,0.7357768924302782,0.75,0.5,100,1022
102,0.9253426833917662,500,20,1.0,200,-10.0,-8471530237690250192,-5.0,1.0,proximity,0.7352988047808766,0.75,0.5,100,1023
102,0.9258310576106094,500,20,1.0,200,-10.0,3811396356150363585,-5.0,1.0,proximity,0.7337450199203179,0.75,0.5,100,1024
102,0.9058101853898052,500,20,1.0,200,-10.0,1266997646632301397,-5.0,1.0,proximity,0.7339043824701188,0.75,0.5,100,1025
102,0.9246175404416246,500,20,1.0,200,-10.0,7195268634882290373,-5.0,1.0,proximity,0.7320717131474102,0.75,0.5,100,1026
102,0.9118103655429173,500,20,1.0,200,-10.0,1306198763676388338,-5.0,1.0,proximity,0.7346613545816731,0.75,0.5,100,1027
102,0.9049172126741395,500,20,1.0,200,-10.0,-4545607833083526962,-5.0,1.0,proximity,0.7327888446215135,0.75,0.5,100,1028
102,0.9326448545646451,500,20,1.0,200,-10.0,5435296152274523627,-5.0,1.0,proximity,0.7364940239043826,0.75,0.5,100,1029
102,0.5045570025459375,500,20,1.0,200,-10.0,-9209302328391988583,-5.0,1.0,proximity,0.7335458167330672,0.75,0.5,100,1030
102,0.9390742705258155,500,20,1.0,200,-10.0,1624020625556736347,-5.0,1.0,proximity,0.7339840637450198,0.75,0.5,100,1031
103,0.9284943622536046,500,20,1.0,200,-10.0,-478381079068226078,-5.0,5.0,proximity,0.7337450199203185,0.75,0.5,100,1033
103,0.9161567717410297,500,20,1.0,200,-10.0,6097205295484109977,-5.0,5.0,proximity,0.73406374501992,0.75,0.5,100,1032
103,0.8968419944986628,500,20,1.0,200,-10.0,6406599801016083895,-5.0,5.0,proximity,0.7327091633466128,0.75,0.5,100,1034
103,0.7371820208447538,500,20,1.0,200,-10.0,2550845039287307979,-5.0,5.0,proximity,0.73402390438247,0.75,0.5,100,1036
103,0.9202371031679374,500,20,1.0,200,-10.0,-6691427528872069125,-5.0,5.0,proximity,0.7325498007968122,0.75,0.5,100,1035
103,0.9170838325553876,500,20,1.0,200,-10.0,-8530450707941142374,-5.0,5.0,proximity,0.735617529880478,0.75,0.5,100,1037
103,0.8766959436509566,500,20,1.0,200,-10.0,-8722516822350301592,-5.0,5.0,proximity,0.7301195219123506,0.75,0.5,100,1038
103,0.9041984965563372,500,20,1.0,200,-10.0,3013068618153872292,-5.0,5.0,proximity,0.7322709163346608,0.75,0.5,100,1040
103,0.8740256366556662,500,20,1.0,200,-10.0,-5329340054215075420,-5.0,5.0,proximity,0.7301593625498001,0.75,0.5,100,1041
104,0.9995063104226452,500,20,1.0,200,-10.0,-8297434594960006104,0.0,1.0,proximity,0.7352589641434256,0.75,0.5,100,1042
104,1.0,500,20,1.0,200,-10.0,-4217100611033793721,0.0,1.0,proximity,0.7314741035856572,0.75,0.5,100,1043
104,1.0,500,20,1.0,200,-10.0,311655889644040291,0.0,1.0,proximity,0.7328685258964139,0.75,0.5,100,1045
104,1.0,500,20,1.0,200,-10.0,-1563883241156317985,0.0,1.0,proximity,0.7278486055776889,0.75,0.5,100,1044
104,1.0,500,20,1.0,200,-10.0,-3163769090351237341,0.0,1.0,proximity,0.7334661354581667,0.75,0.5,100,1047
104,1.0,500,20,1.0,200,-10.0,-3999076219809771462,0.0,1.0,proximity,0.7298804780876486,0.75,0.5,100,1046
104,0.9998714818146768,500,20,1.0,200,-10.0,-8842931062833129505,0.0,1.0,proximity,0.7303984063745014,0.75,0.5,100,1048
104,1.0,500,20,1.0,200,-10.0,-4383207456753602491,0.0,1.0,proximity,0.735338645418326,0.75,0.5,100,1049
104,0.4187987940679009,500,20,1.0,200,-10.0,2296491001122047848,0.0,1.0,proximity,0.7376095617529881,0.75,0.5,100,1050
105,1.0,500,20,1.0,200,-10.0,2936900032369852758,0.0,5.0,proximity,0.7339840637450195,0.75,0.5,100,1052
104,0.9998714818146768,500,20,1.0,200,-10.0,3447799668158353956,0.0,1.0,proximity,0.7345816733067729,0.75,0.5,100,1051
105,1.0,500,20,1.0,200,-10.0,-1111147360225064962,0.0,5.0,proximity,0.7344223107569716,0.75,0.5,100,1053
105,0.9998714818146768,500,20,1.0,200,-10.0,9197804201867891594,0.0,5.0,proximity,0.7350996015936249,0.75,0.5,100,1055
105,1.0,500,20,1.0,200,-10.0,2859230025635790239,0.0,5.0,proximity,0.7352589641434262,0.75,0.5,100,1056
105,0.999862618491551,500,20,1.0,200,-10.0,-7056152172242137978,0.0,5.0,proximity,0.7322310756972102,0.75,0.5,100,1057
105,1.0,500,20,1.0,200,-10.0,-415432037893543498,0.0,5.0,proximity,0.7336254980079677,0.75,0.5,100,1059
105,0.9998467667790376,500,20,1.0,200,-10.0,-7605297436724248519,0.0,5.0,proximity,0.7348207171314741,0.75,0.5,100,1058
105,1.0,500,20,1.0,200,-10.0,3282865097626674248,0.0,5.0,proximity,0.7337051792828684,0.75,0.5,100,1060
105,1.0,500,20,1.0,200,-10.0,-7154210005731592394,0.0,5.0,proximity,0.7337848605577686,0.75,0.5,100,1061
106,0.5631534944691854,500,20,1.0,200,-10.0,-2851521115028125168,5.0,1.0,proximity,0.7334661354581672,0.75,0.5,100,1063
106,0.6501793237715459,500,20,1.0,200,-10.0,1416383186469685672,5.0,1.0,proximity,0.7329880478087645,0.75,0.5,100,1062
106,0.35213476342809974,500,20,1.0,200,-10.0,-5151833731544183804,5.0,1.0,proximity,0.7320318725099599,0.75,0.5,100,1064
106,0.21802407508243163,500,20,1.0,200,-10.0,-4657412573105899163,5.0,1.0,proximity,0.7343824701195215,0.75,0.5,100,1065
106,0.4692375766622827,500,20,1.0,200,-10.0,4514531727738725135,5.0,1.0,proximity,0.731593625498008,0.75,0.5,100,1066
106,0.5005961708511125,500,20,1.0,200,-10.0,1245821310934595683,5.0,1.0,proximity,0.7341832669322703,0.75,0.5,100,1067
106,0.46151287290053733,500,20,1.0,200,-10.0,5300358496998937202,5.0,1.0,proximity,0.7325896414342628,0.75,0.5,100,1068
106,0.5299027060068081,500,20,1.0,200,-10.0,7770901041837146666,5.0,1.0,proximity,0.7323505976095611,0.75,0.5,100,1069
106,0.5145062124879182,500,20,1.0,200,-10.0,-1073673992073078585,5.0,1.0,proximity,0.7320318725099598,0.75,0.5,100,1070
106,0.42868117251048926,500,20,1.0,200,-10.0,-303580686782412261,5.0,1.0,proximity,0.7300398406374504,0.75,0.5,100,1071
107,0.5157723897660366,500,20,1.0,200,-10.0,8963019199922756293,5.0,5.0,proximity,0.7335856573705176,0.75,0.5,100,1072
107,0.42143279903339664,500,20,1.0,200,-10.0,889111872287120185,5.0,5.0,proximity,0.7341434262948208,0.75,0.5,100,1073
107,0.4110052320874708,500,20,1.0,200,-10.0,-1888122093117084313,5.0,5.0,proximity,0.7325498007968122,0.75,0.5,100,1075
107,0.6088243195311988,500,20,1.0,200,-10.0,2832178335785696695,5.0,5.0,proximity,0.7350199203187247,0.75,0.5,100,1076
107,0.5126724055531717,500,20,1.0,200,-10.0,-8665176483653486947,5.0,5.0,proximity,0.7323904382470121,0.75,0.5,100,1077
107,0.6526241402300421,500,20,1.0,200,-10.0,-5593773607614969240,5.0,5.0,proximity,0.7343027888446213,0.75,0.5,100,1078
107,0.5559546055896171,500,20,1.0,200,-10.0,-6835209867640894429,5.0,5.0,proximity,0.7373306772908367,0.75,0.5,100,1080
107,0.35285383729051506,500,20,1.0,200,-10.0,-8010284012266561348,5.0,5.0,proximity,0.7319920318725094,0.75,0.5,100,1081
108,0.40735316682653616,500,20,1.0,200,-10.0,7410763966361705781,10.0,1.0,proximity,0.729442231075697,0.75,0.5,100,1082
108,0.4991915872165997,500,20,1.0,200,-10.0,-3414180836340967286,10.0,1.0,proximity,0.7362151394422308,0.75,0.5,100,1084
108,0.46103073449918947,500,20,1.0,200,-10.0,2293071840715660256,10.0,1.0,proximity,0.7349402390438248,0.75,0.5,100,1085
108,0.5737386819262483,500,20,1.0,200,-10.0,-428181350609397358,10.0,1.0,proximity,0.7347011952191231,0.75,0.5,100,1086
108,0.35793432365592875,500,20,1.0,200,-10.0,-456048741712498492,10.0,1.0,proximity,0.7338645418326692,0.75,0.5,100,1087
108,0.5523713519758356,500,20,1.0,200,-10.0,-7216392586000344794,10.0,1.0,proximity,0.733107569721115,0.75,0.5,100,1088
108,0.455838538329279,500,20,1.0,200,-10.0,-5515538365622596341,10.0,1.0,proximity,0.7310756972111548,0.75,0.5,100,1089
108,0.3319485589031112,500,20,1.0,200,-10.0,8100045362389015328,10.0,1.0,proximity,0.7354183266932259,0.75,0.5,100,1091
108,0.40263644190747777,500,20,1.0,200,-10.0,-5836249494909833112,10.0,1.0,proximity,0.7323107569721115,0.75,0.5,100,1090
109,0.6731550053539032,500,20,1.0,200,-10.0,-4639038461133208013,10.0,5.0,proximity,0.7303585657370515,0.75,0.5,100,1092
109,0.5097891143078085,500,20,1.0,200,-10.0,-7432984104669360647,10.0,5.0,proximity,0.7330677290836645,0.75,0.5,100,1093
109,0.4003493376947886,500,20,1.0,200,-10.0,-9114663522612310356,10.0,5.0,proximity,0.7348207171314739,0.75,0.5,100,1094
109,0.6124528349873168,500,20,1.0,200,-10.0,3024608465824511585,10.0,5.0,proximity,0.7285657370517924,0.75,0.5,100,1095
109,0.5548771276262547,500,20,1.0,200,-10.0,9095097446831450263,10.0,5.0,proximity,0.7319920318725095,0.75,0.5,100,1097
109,0.5996418928842245,500,20,1.0,200,-10.0,-7764864433672049547,10.0,5.0,proximity,0.7323904382470118,0.75,0.5,100,1098
109,0.5690074674372105,500,20,1.0,200,-10.0,-3166921352748115682,10.0,5.0,proximity,0.7363745019920318,0.75,0.5,100,1099
109,0.4191641805304082,500,20,1.0,200,-10.0,-4463884838824815745,10.0,5.0,proximity,0.7328286852589636,0.75,0.5,100,1100
109,0.5060160438968113,500,20,1.0,200,-10.0,-6327456262135672946,10.0,5.0,proximity,0.7341832669322702,0.75,0.5,100,1101
110,0.611938964665756,500,20,5.0,200,-10.0,-1785437244618208455,-10.0,1.0,proximity,0.7349003984063743,0.75,0.5,100,1102
110,0.7279954121398082,500,20,5.0,200,-10.0,8050980598520593097,-10.0,1.0,proximity,0.7332270916334656,0.75,0.5,100,1104
110,0.5940406195405082,500,20,5.0,200,-10.0,3389383981281082661,-10.0,1.0,proximity,0.7312749003984065,0.75,0.5,100,1105
110,0.5647339209885959,500,20,5.0,200,-10.0,-2957468355184771120,-10.0,1.0,proximity,0.731792828685258,0.75,0.5,100,1106
110,0.5795845804956079,500,20,5.0,200,-10.0,7917242463137045106,-10.0,1.0,proximity,0.7340637450199199,0.75,0.5,100,1107
110,0.647613633259181,500,20,5.0,200,-10.0,2290734123694385263,-10.0,1.0,proximity,0.733306772908366,0.75,0.5,100,1108
110,0.6152285480636804,500,20,5.0,200,-10.0,-7805770462313640534,-10.0,1.0,proximity,0.7342231075697208,0.75,0.5,100,1109
110,0.5578345486355485,500,20,5.0,200,-10.0,1469953585218869130,-10.0,1.0,proximity,0.7331075697211152,0.75,0.5,100,1110
111,0.6006805761064523,500,20,5.0,200,-10.0,503523503411345567,-10.0,5.0,proximity,0.7369322709163342,0.75,0.5,100,1112
111,0.39654750480188367,500,20,5.0,200,-10.0,8747035380302199526,-10.0,5.0,proximity,0.7360557768924297,0.75,0.5,100,1113
111,0.5836317115026495,500,20,5.0,200,-10.0,9148316041039391893,-10.0,5.0,proximity,0.7305976095617527,0.75,0.5,100,1114
111,0.7145939150889071,500,20,5.0,200,-10.0,-5787734149730729071,-10.0,5.0,proximity,0.7329482071713144,0.75,0.5,100,1115
111,0.48120043794062234,500,20,5.0,200,-10.0,-3679269896569946264,-10.0,5.0,proximity,0.7354980079681271,0.75,0.5,100,1118
111,0.715534601649833,500,20,5.0,200,-10.0,8411404517143840360,-10.0,5.0,proximity,0.7338247011952189,0.75,0.5,100,1116
111,0.6230409247624304,500,20,5.0,200,-10.0,-5096467701732797995,-10.0,5.0,proximity,0.7341434262948203,0.75,0.5,100,1119
111,0.5078276649514115,500,20,5.0,200,-10.0,-3289406879395790262,-10.0,5.0,proximity,0.7317529880478088,0.75,0.5,100,1120
111,0.46840951718282625,500,20,5.0,200,-10.0,-2192944457560553506,-10.0,5.0,proximity,0.7311155378486052,0.75,0.5,100,1117
111,0.5855528558117089,500,20,5.0,200,-10.0,968848740043142492,-10.0,5.0,proximity,0.7335059760956173,0.75,0.5,100,1121
112,0.998319363459582,500,20,5.0,200,-10.0,-4555784629741894026,-5.0,1.0,proximity,0.7329482071713141,0.75,0.5,100,1122
112,0.9985138608548417,500,20,5.0,200,-10.0,-7249397617362178046,-5.0,1.0,proximity,0.7323904382470117,0.75,0.5,100,1124
112,0.9983258432272056,500,20,5.0,200,-10.0,8526995014694611784,-5.0,1.0,proximity,0.734900398406374,0.75,0.5,100,1126
112,0.9978220243627581,500,20,5.0,200,-10.0,1128730959234777028,-5.0,1.0,proximity,0.7339442231075696,0.75,0.5,100,1125
112,0.998634907957617,500,20,5.0,200,-10.0,-2335370888912443660,-5.0,1.0,proximity,0.7323107569721113,0.75,0.5,100,1127
112,0.9973927501520577,500,20,5.0,200,-10.0,-7577546587347418584,-5.0,1.0,proximity,0.7337450199203179,0.75,0.5,100,1128
112,0.9990655888369383,500,20,5.0,200,-10.0,4140473853750442844,-5.0,1.0,proximity,0.7347808764940237,0.75,0.5,100,1130
112,0.9984679124155701,500,20,5.0,200,-10.0,1735617521301543546,-5.0,1.0,proximity,0.7343027888446209,0.75,0.5,100,1129
113,0.9968946509576657,500,20,5.0,200,-10.0,3560280443672167480,-5.0,5.0,proximity,0.7306374501992031,0.75,0.5,100,1132
113,0.9975595068128383,500,20,5.0,200,-10.0,-3223503023985739163,-5.0,5.0,proximity,0.7340239043824697,0.75,0.5,100,1133
113,0.9984201457516891,500,20,5.0,200,-10.0,6344949702412565694,-5.0,5.0,proximity,0.7314342629482066,0.75,0.5,100,1134
113,0.9953680904624654,500,20,5.0,200,-10.0,1368342221052659768,-5.0,5.0,proximity,0.7341434262948204,0.75,0.5,100,1135
113,0.9960339343484423,500,20,5.0,200,-10.0,-5668820212867933479,-5.0,5.0,proximity,0.7351394422310764,0.75,0.5,100,1136
113,0.9945410736103372,500,20,5.0,200,-10.0,-5810193136046612491,-5.0,5.0,proximity,0.7324701195219121,0.75,0.5,100,1137
113,0.5923962451073146,500,20,5.0,200,-10.0,-5113415693342809862,-5.0,5.0,proximity,0.7343824701195221,0.75,0.5,100,1138
113,0.9970400642931441,500,20,5.0,200,-10.0,3307563287278158188,-5.0,5.0,proximity,0.7329083665338642,0.75,0.5,100,1139
113,0.7491071522429503,500,20,5.0,200,-10.0,-7642299470867894595,-5.0,5.0,proximity,0.7344223107569711,0.75,0.5,100,1141
114,1.0,500,20,5.0,200,-10.0,401691368001789122,0.0,1.0,proximity,0.7347808764940235,0.75,0.5,100,1142
114,1.0,500,20,5.0,200,-10.0,4137464664443493404,0.0,1.0,proximity,0.7312350597609556,0.75,0.5,100,1144
114,1.0,500,20,5.0,200,-10.0,-7802513235191841944,0.0,1.0,proximity,0.7318725099601594,0.75,0.5,100,1143
114,1.0,500,20,5.0,200,-10.0,-9195400208395924177,0.0,1.0,proximity,0.7328286852589638,0.75,0.5,100,1145
114,1.0,500,20,5.0,200,-10.0,-7420710105828098630,0.0,1.0,proximity,0.7321912350597608,0.75,0.5,100,1146
114,1.0,500,20,5.0,200,-10.0,9088907275967756879,0.0,1.0,proximity,0.7355378486055775,0.75,0.5,100,1148
114,1.0,500,20,5.0,200,-10.0,3720314801183034526,0.0,1.0,proximity,0.7337848605577688,0.75,0.5,100,1149
114,1.0,500,20,5.0,200,-10.0,-5343154795132516931,0.0,1.0,proximity,0.7328685258964144,0.75,0.5,100,1150
114,1.0,500,20,5.0,200,-10.0,-3621727239496390571,0.0,1.0,proximity,0.7343426294820717,0.75,0.5,100,1151
115,1.0,500,20,5.0,200,-10.0,5326535817019639450,0.0,5.0,proximity,0.7329482071713143,0.75,0.5,100,1152
115,1.0,500,20,5.0,200,-10.0,9184241419772763346,0.0,5.0,proximity,0.7334661354581667,0.75,0.5,100,1153
115,1.0,500,20,5.0,200,-10.0,-183119633875457479,0.0,5.0,proximity,0.7343824701195213,0.75,0.5,100,1154
115,1.0,500,20,5.0,200,-10.0,4632293657388020428,0.0,5.0,proximity,0.7309163346613541,0.75,0.5,100,1155
115,1.0,500,20,5.0,200,-10.0,-5825515663689870499,0.0,5.0,proximity,0.7384063745019922,0.75,0.5,100,1158
115,1.0,500,20,5.0,200,-10.0,7626165868989389143,0.0,5.0,proximity,0.7334262948207172,0.75,0.5,100,1157
115,1.0,500,20,5.0,200,-10.0,-3552174261657017633,0.0,5.0,proximity,0.7347011952191234,0.75,0.5,100,1160
115,1.0,500,20,5.0,200,-10.0,140234289773260458,0.0,5.0,proximity,0.7325896414342625,0.75,0.5,100,1159
116,0.6974915804703995,500,20,5.0,200,-10.0,5169329897271528663,5.0,1.0,proximity,0.7313147410358557,0.75,0.5,100,1162
116,0.5668417243061222,500,20,5.0,200,-10.0,6226240288642511226,5.0,1.0,proximity,0.7318326693227086,0.75,0.5,100,1163
116,0.5044415848579898,500,20,5.0,200,-10.0,-3693000431475595257,5.0,1.0,proximity,0.7345816733067725,0.75,0.5,100,1165
116,0.39740648240760307,500,20,5.0,200,-10.0,3527805890713050662,5.0,1.0,proximity,0.7313147410358563,0.75,0.5,100,1164
116,0.4657001921892969,500,20,5.0,200,-10.0,-5750964299044655887,5.0,1.0,proximity,0.7345019920318723,0.75,0.5,100,1167
116,0.295599155948596,500,20,5.0,200,-10.0,-121358193845630052,5.0,1.0,proximity,0.7316733067729085,0.75,0.5,100,1168
116,0.5479602043679925,500,20,5.0,200,-10.0,-5940316941940250914,5.0,1.0,proximity,0.7326693227091629,0.75,0.5,100,1170
116,0.3598956480363927,500,20,5.0,200,-10.0,3894889352725499133,5.0,1.0,proximity,0.7331872509960157,0.75,0.5,100,1171
117,0.5209453524368598,500,20,5.0,200,-10.0,7822941281201015795,5.0,5.0,proximity,0.7349800796812748,0.75,0.5,100,1174
117,0.519762449710428,500,20,5.0,200,-10.0,-8109145585756739355,5.0,5.0,proximity,0.7334661354581673,0.75,0.5,100,1172
117,0.608952348536958,500,20,5.0,200,-10.0,-1677590211092594987,5.0,5.0,proximity,0.7334262948207166,0.75,0.5,100,1175
117,0.5063482827498647,500,20,5.0,200,-10.0,2765970296730284592,5.0,5.0,proximity,0.7357768924302786,0.75,0.5,100,1176
117,0.5651338345449282,500,20,5.0,200,-10.0,-9060125162953241855,5.0,5.0,proximity,0.7325498007968124,0.75,0.5,100,1177
117,0.5055319683531921,500,20,5.0,200,-10.0,6064430634322976477,5.0,5.0,proximity,0.7345816733067727,0.75,0.5,100,1179
117,0.5814264703613371,500,20,5.0,200,-10.0,1862634731104045703,5.0,5.0,proximity,0.7332669322709157,0.75,0.5,100,1180
117,0.322769415895657,500,20,5.0,200,-10.0,6428892954900300235,5.0,5.0,proximity,0.7337848605577684,0.75,0.5,100,1181
118,0.42244190091314116,500,20,5.0,200,-10.0,-7798402781866396821,10.0,1.0,proximity,0.73406374501992,0.75,0.5,100,1182
118,0.6085333236921925,500,20,5.0,200,-10.0,-5287485464856051609,10.0,1.0,proximity,0.7331474103585656,0.75,0.5,100,1184
118,0.5551219815628679,500,20,5.0,200,-10.0,2073550790400798212,10.0,1.0,proximity,0.733864541832669,0.75,0.5,100,1186
118,0.4983900693294594,500,20,5.0,200,-10.0,768408760162538697,10.0,1.0,proximity,0.7323505976095611,0.75,0.5,100,1185
118,0.35247932597571346,500,20,5.0,200,-10.0,-7878508665243707621,10.0,1.0,proximity,0.7332270916334661,0.75,0.5,100,1187
118,0.46430449124737166,500,20,5.0,200,-10.0,9193434227719604967,10.0,1.0,proximity,0.7370916334661345,0.75,0.5,100,1189
118,0.5078880369125671,500,20,5.0,200,-10.0,-127229097393356033,10.0,1.0,proximity,0.7344223107569713,0.75,0.5,100,1191
118,0.5090961190458311,500,20,5.0,200,-10.0,6045844544856345579,10.0,1.0,proximity,0.7322709163346611,0.75,0.5,100,1190
119,0.45830189144240585,500,20,5.0,200,-10.0,6447181650601756188,10.0,5.0,proximity,0.7368127490039841,0.75,0.5,100,1193
119,0.3687067708507038,500,20,5.0,200,-10.0,-1262914112403150572,10.0,5.0,proximity,0.7344223107569716,0.75,0.5,100,1194
119,0.41820596345401817,500,20,5.0,200,-10.0,-429318590388009535,10.0,5.0,proximity,0.7329880478087644,0.75,0.5,100,1195
119,0.4564111408761599,500,20,5.0,200,-10.0,-7445791763089647786,10.0,5.0,proximity,0.7343027888446216,0.75,0.5,100,1196
119,0.570036939619991,500,20,5.0,200,-10.0,-1452486689597569705,10.0,5.0,proximity,0.7334661354581664,0.75,0.5,100,1198
119,0.6021465516188232,500,20,5.0,200,-10.0,1128492907885823897,10.0,5.0,proximity,0.7323904382470116,0.75,0.5,100,1199
120,0.9928103521926281,500,20,1.0,200,-5.0,-800426950094858321,-10.0,1.0,proximity,0.7325099601593626,0.75,0.5,100,1202
119,0.5051164563172765,500,20,5.0,200,-10.0,-2754259730718335856,10.0,5.0,proximity,0.7327490039840637,0.75,0.5,100,1200
120,0.5771010507039851,500,20,1.0,200,-5.0,-2136150656677476186,-10.0,1.0,proximity,0.731155378486055,0.75,0.5,100,1203
120,0.6019632794899569,500,20,1.0,200,-5.0,-8446341124136171461,-10.0,1.0,proximity,0.7300796812748995,0.75,0.5,100,1204
120,0.544659572465758,500,20,1.0,200,-5.0,-766860984142402552,-10.0,1.0,proximity,0.7314741035856568,0.75,0.5,100,1205
120,0.5705932352160764,500,20,1.0,200,-5.0,9057392329090131186,-10.0,1.0,proximity,0.7354980079681273,0.75,0.5,100,1207
120,0.40458125651076765,500,20,1.0,200,-5.0,-3128292194804030628,-10.0,1.0,proximity,0.7337450199203182,0.75,0.5,100,1208
120,0.6238106279135676,500,20,1.0,200,-5.0,4322235745300252371,-10.0,1.0,proximity,0.7352191235059757,0.75,0.5,100,1210
120,0.5675286437982259,500,20,1.0,200,-5.0,-5519168074209816420,-10.0,1.0,proximity,0.736653386454183,0.75,0.5,100,1209
120,0.5801639318358991,500,20,1.0,200,-5.0,-1601971170716714047,-10.0,1.0,proximity,0.7319521912350596,0.75,0.5,100,1211
121,0.5760934984522146,500,20,1.0,200,-5.0,6346798546217891565,-10.0,5.0,proximity,0.7368127490039837,0.75,0.5,100,1213
121,0.4308661707750419,500,20,1.0,200,-5.0,-3986668483453040988,-10.0,5.0,proximity,0.7365338645418326,0.75,0.5,100,1212
121,0.47815530000006345,500,20,1.0,200,-5.0,1987239264180432120,-10.0,5.0,proximity,0.7331872509960158,0.75,0.5,100,1215
121,0.6074168424520872,500,20,1.0,200,-5.0,-655666638244701854,-10.0,5.0,proximity,0.7328685258964145,0.75,0.5,100,1216
121,0.49469899381635835,500,20,1.0,200,-5.0,-1662810390320747807,-10.0,5.0,proximity,0.7321513944223101,0.75,0.5,100,1214
121,0.47668077079691235,500,20,1.0,200,-5.0,1634759863055942563,-10.0,5.0,proximity,0.7295219123505976,0.75,0.5,100,1219
121,0.47049067981201387,500,20,1.0,200,-5.0,1363840564570560641,-10.0,5.0,proximity,0.7340239043824697,0.75,0.5,100,1217
121,0.5449863589635161,500,20,1.0,200,-5.0,-1708123540622850883,-10.0,5.0,proximity,0.7349800796812751,0.75,0.5,100,1220
121,0.5828946186294607,500,20,1.0,200,-5.0,-5550338114711655297,-10.0,5.0,proximity,0.730517928286852,0.75,0.5,100,1221
122,0.4553069252515441,500,20,1.0,200,-5.0,5210856226084382586,-5.0,1.0,proximity,0.7340637450199201,0.75,0.5,100,1223
